Id,Number,Title,Author,CreatedAt,UpdatedAt,ClosedAt,Labels,Body
1034590955,141,Built-in assets compression,x80486,10/25/2021 01:50:08 +00:00,01/29/2022 18:03:52 +00:00,01/29/2022 18:03:52 +00:00,,"It would be great if `Lume` supports this ""natively"". I've read that we should be able to accomplish something similar by using _processors_, but I think HTML and CSS compression/minification could be offered out-of-the box, since it's far too common, and (I would assume) a high percentage of developers would take advantage of this pretty much by default."
1034288334,140,Generate robots.txt automatically,x80486,10/24/2021 00:04:32 +00:00,10/24/2021 20:32:33 +00:00,10/24/2021 20:32:33 +00:00,,"I think it would be handy to have an option to generate a customized `robots.txt` in the same way as any other template, [in the same way Hugo does](https://gohugo.io/templates/robots/)."
1028141093,139,Make quiet even more quiet,x80486,10/16/2021 20:26:54 +00:00,10/17/2021 20:59:28 +00:00,10/17/2021 20:59:28 +00:00,,"I'm running Arch Linux, Deno `1.15.1`, and Lume `v1.1.1`:

```shell
[x80486@uplink:~/lume-template]$ uname -a 
Linux uplink 5.10.72-1-lts #1 SMP Sat, 09 Oct 2021 17:34:39 +0000 x86_64 GNU/Linux
[x80486@uplink:~/lume-template]$ deno --version 
deno 1.15.1 (release, x86_64-unknown-linux-gnu)
v8 9.5.172.19
typescript 4.4.2
[x80486@uplink:~/lume-template]$ lume --version 
v1.1.1
```

I'm building a sample project with `lume --quiet`, but still, there is a lot of output in the console:

```shell
[x80486@uplink:~/lume-template]$ lume --quiet 
Download https://deno.land/x/lume@v1.1.1/cli.ts
Download https://deno.land/x/lume@v1.1.1/cli/build.ts
Download https://deno.land/x/lume@v1.1.1/cli/init.ts
Download https://deno.land/x/lume@v1.1.1/cli/run.ts
Download https://deno.land/x/lume@v1.1.1/cli/upgrade.ts
Download https://deno.land/x/lume@v1.1.1/cli/utils.ts
Download https://deno.land/x/lume@v1.1.1/deps/cliffy.ts
Download https://deno.land/x/lume@v1.1.1/core/utils.ts
Download https://deno.land/x/lume@v1.1.1/deps/colors.ts
Download https://deno.land/x/lume@v1.1.1/cli/serve.ts
... many many more!
```

I'm assuming that with `--quiet` Lume will only show warnings and/or errors, which is what I'm expecting with this. So is it possible to make `--quiet` to remove those `Download ...` statements as well?"
1028140307,138,"Lume (local) server always warns ""Unable to detect your local IP address""",x80486,10/16/2021 20:22:45 +00:00,10/17/2021 21:32:46 +00:00,10/17/2021 21:32:46 +00:00,,"Every time I start the (local) server I'm getting this warning: `Unable to detect your local IP address`.

```shell
[x80486@uplink:~/lume-template]$ lume --serve
Loading config file /home/x80486/lume-template/_config.ts

🔥 /index.html /index.njk
🔥 /global.css /global.css

🍾 Site built into _site/
No such file or directory (os error 2)

  Server started at:
  http://localhost:3000/ (local)
Warning Unable to detect your local IP address
If you're on an Ubuntu machine, try installing net-tools with 'apt install net-tools'

200 http://localhost:3000/
```

I'm running Arch Linux, Deno `1.15.1`, and Lume `v1.1.1`:

```shell
[x80486@uplink:~/lume-template]$ uname -a 
Linux uplink 5.10.72-1-lts #1 SMP Sat, 09 Oct 2021 17:34:39 +0000 x86_64 GNU/Linux
[x80486@uplink:~/lume-template]$ deno --version 
deno 1.15.1 (release, x86_64-unknown-linux-gnu)
v8 9.5.172.19
typescript 4.4.2
[x80486@uplink:~/lume-template]$ lume --version 
v1.1.1
```

Is this something that could be solve changing something in Lume, or is it like that because of Deno? I would really like that warning to disappear, even though it doesn't do any harm 😆"
1023776359,137,Added support for liquidjs,oscarotero,10/12/2021 12:41:16 +00:00,10/12/2021 15:49:20 +00:00,10/12/2021 15:49:16 +00:00,,"Liquidjs: https://github.com/harttle/liquidjs
Deno fork: https://github.com/lumeland/liquidjs-deno

- [x] Add tests
- [ ] Investigate how to implement custom tags with body"
1015863698,136,cli.utils.runWatch timeout is too long?,fserb,10/05/2021 04:11:27 +00:00,10/08/2021 14:21:48 +00:00,10/08/2021 14:21:48 +00:00,,"Right now, there's a 500ms debounce timer on `runWatch()` that makes the rebuild happen 500ms after the last event has been seen.

I understand that the intention is to try to wait a bit before doing an unnecessary rebuild if multiple files are being saved. But there are two issues:

1. 500ms is a small eternity for fast save-rebuild-reload feedback (and there's also the actual build time).
2. `FSWatcher ASyncIterator` will do the right thing if multiple files are being detected at the same time. I.e., if we do *any* `setTimeout` it will happen **after** all the FSWatchers are done. The FSWatcher async iterator will always happen before (if it actually detects a file change).

I've tested this on my machine by editing multiple files and saving them all (with ""save all"" on my editor).
With a `setTimeout(callback, 0)` I still get a single reload that detects all the changes before (the 2 events for each file, etc).

No matter what the debounce time is, it probably won't be fast enough for multiple manual saves, so we are only really ready for automatic saves (i.e., save all). I understand that theoretically there may be machines that take XXms to save files, but that's probably not common (or at least not very relevant for save-rebuild?).

That said, I'd suggest moving this to 0, but I'd be happy with either a much much smaller number (less than 10ms?) or with a way to set this with a config. WDYT?


"
1005926553,135,Provide system to force reload of files,amatiasq,09/23/2021 23:20:57 +00:00,10/08/2021 14:24:27 +00:00,10/08/2021 14:24:27 +00:00,,"Following https://github.com/lumeland/lume/pull/134, we need a way to force lume to reload a file.

Example use case is if we know `a.ts` depends on `b.ts` whenever we receive a `beforeUpdate` event because `b.ts` has changed we want Lume to also re-evaluate `a.ts`.

We can add `a.ts` to `event.files` but that won't trigger a re-evaluation because of `Source` internal cache."
1005626460,134,Track files' dependencies when watching filesystem,amatiasq,09/23/2021 16:22:35 +00:00,09/23/2021 23:22:07 +00:00,09/23/2021 23:19:57 +00:00,,"This is implemented by changing `loader/module.ts`, adding a step before the module to be loaded is actually evaluated. We use `Deno.emit()` to bundle the module with all it's dependencies, this way Deno cache will be bypased and we'll always load the latest version from disk.

`Deno.emit()` also returns source maps for the generated bundle. We use this information to extract the dependencies of the module, this way when we detect one of such dependencies has changed we know we need to also load the dependant module."
1000142124,133,Fix --serve on Windows,ejsmith,09/18/2021 21:49:21 +00:00,09/19/2021 11:46:36 +00:00,09/19/2021 11:46:25 +00:00,,
981636268,132,Issue with dot in file name that is not an extension,kevinlang,08/27/2021 22:25:38 +00:00,10/08/2021 13:45:03 +00:00,10/08/2021 13:45:03 +00:00,,"If I have a markdown post named `blah.6.md`, it will generate an HTML file as usual, but the out path will be `_site/blah.6`. 

If I change it to `blah-6.md`, it will correctly generate the HTML file at `_site/blah-6/index.html`"
949908090,131,v0.25.4 error: unable to parse import map JSON,bradeneast,07/21/2021 16:43:11 +00:00,07/22/2021 09:11:15 +00:00,07/21/2021 17:45:55 +00:00,,"After upgrading to v0.25.4, I'm getting an error when running any lume command (see video).
There doesn't seem to be anything in the changelog that would have caused this.

https://user-images.githubusercontent.com/43307367/126526623-a1b8fd27-917a-42ec-8020-406fec724674.mp4
"
941245479,126,"Allow plugins to ""contribute"" beforeBuild, afterBuild, and other events",shah,07/10/2021 12:58:23 +00:00,10/08/2021 14:33:51 +00:00,10/08/2021 14:33:51 +00:00,,"@oscarotero and team this feature might already exist but I was having trouble finding it. For now I am using `beforeBuild` in `_config.ts` and it works great. However, I am experimenting with some plugins which need to do something before/after builds but if `beforeBuild` is already set in `site.*` I wasn't sure how I can _append_ my own plugin's `beforeBuild`. Same with `beforeUpdate` and `afterUpdate` as well.

I think if we update `site.ts` `dispatchEvent` to handle arrays it might work?

```ts
  /**
   * Dispatch an event
   */
  async dispatchEvent(event: Event) {
    const type = event.type;
    const listeners = this.listeners.get(type);

    if (!listeners) {
      return;
    }

    for (const listener of listeners) {
      if (typeof listener === ""string"") {
          // existing: ....
      }

      if (Array.isArray(listener)) {
          // NEW: loop through listeners?
      }

      if (await listener(event) === false) {
        return false;
      }
    }
  }
```"
941041082,125,Improve metrics to be more analytics friendly,shah,07/09/2021 20:17:36 +00:00,10/08/2021 13:50:03 +00:00,10/08/2021 13:50:02 +00:00,,"@oscarotero and team, I have these suggestions for improving metrics:

1. Increase granularity
2. Allow ""baggage"" (in open telemetry terms) to be contributed by pages

**Increasing granularity**. Right now we have the following in `metrics.json` where the ""name"" has event details that need to parsed in order to be consumable for analytics:

```json
{
    ""name"": ""Load: /support/generate-static-build.sh"",
    ""entryType"": ""measure"",
    ""startTime"": 1009.5581999999999,
    ""duration"": 0.1815000000000282,
    ""detail"": null
  }
```

Instead, I suggest something like this:

```
{
    ""name"": ""Load: /home"", // human-friendly, not useful for analytics
    ""nature"": { category: ""load"" }, // analytics-friendly, nature can be like a URL with depth /load/X, /preprocess, /render/Z, etc. and can be merged with metrics contributed by pages being rendered
    ""target"": { url: ""/page/url"", ...anything else we know about target... }, // analytics-friendly
    ""entryType"": ""measure"", // ""measure"" is the only entry I see here -- is there anything else?
    ""startTime"": 1007.8624, // analytics-friendly, 
    ""duration"": 2187.5929, // suggest removing ""duration"" and only including analytics-friendly ""endTime""
    ""detail"": null // suggest renaming to ""baggage"" using OpenTelemetry terminology; and allow this to be contributed/merged from generated pages (through filter.metrics({ nature: {  }, baggage: {... anything ...}})
}
```

**Allow metrics ""contribution"" by pages**. Many of my pages run database calls or other expensive calls and I'd like to add my own metrics for those expensive items.

```ts
export default async function ( // for Lume
  page: lumeAide.RenderablePage,
  filters: lumeAide.Filters,
) {
  // do something expensive
  filter.metrics({ nature: {  }, baggage: {... anything ...}}); // I can call my own metrics?
}
```"
939287230,124,Using `site.dest()` to set metrics destination throws exception,shah,07/07/2021 21:45:06 +00:00,07/07/2021 22:35:03 +00:00,07/07/2021 22:35:03 +00:00,,"@oscarotero per our conversation on Discord, I'm trying to set the destination of the metrics file to the site's output directory in my `_config.ts` using your suggestion:

`site.options.metrics = site.dest("".observability-metrics.json"");` 

Doing a build with that line in `_config.ts` results in:

```javascript
in _config.ts shows this error:
error: Uncaught (in promise) NotFound: No such file or directory (os error 2)
  async save(file: string) {
                         ^
    at deno:core/core.js:86:46
    at unwrapOpResult (deno:core/core.js:106:13)
    at async open (deno:runtime/js/40_files.js:46:17)
    at async writeFile (deno:runtime/js/40_write_file.js:58:18)
    at async Metrics.save (https://deno.land/x/lume@v0.25.1/metrics.ts:80:26)
    at async printMetrics (https://deno.land/x/lume@v0.25.1/cli/build.ts:50:33)
```

When I used the following, it works fine:

`site = lume({metrics: ""_site/.observability-metrics.json""})`

It looks like a timing issue when using `site.dest(...)` (perhaps because dest isn't created?). I like my metrics to go to the destination folder because it's useful for CI/CD and my site has a `/health` directory.

"
939185001,123,Release of v1.0.0,oscarotero,07/07/2021 19:14:13 +00:00,08/04/2021 23:02:22 +00:00,08/04/2021 23:01:40 +00:00,,I think it's time to release finally a stable version. The changes to v1.0.0 will be tracked here.
930905258,120,Cliffy,oscarotero,06/27/2021 11:08:26 +00:00,06/27/2021 16:03:07 +00:00,06/27/2021 16:03:03 +00:00,,"This changes the code of CLI and use [cliffy](https://deno.land/x/cliffy@v0.19.2) that provides better code structure and many other features.

- The command functions are reusable because are uncoupled from the CLI library. You can import the functions from cli folder.
- `watch` and `serve` functions are also in different files.
- The help (`-h, --help`) is generated automatically.

In addition to that, I'm using Typescript for the new code. I'm planing to migrate lume to Typescript after several requests."
930857577,119,use fsLoader on nunjucks,fserb,06/27/2021 06:03:45 +00:00,11/17/2021 13:59:43 +00:00,06/27/2021 10:20:38 +00:00,,"[this commit](https://github.com/lumeland/lume/commit/e96f2e1f9266e9b3cf4ccc12d636aafbb28e186e) breaks update on nunjucks, because there are two `loader` on the original one that got mixed up."
930715227,118,Is _data.* read multiple times or is it a singleton?,shah,06/26/2021 15:15:57 +00:00,06/26/2021 15:41:40 +00:00,06/26/2021 15:41:40 +00:00,,"I am using `_data.ts` to setup my common data across pages. One of my variables is _sourced_ from a PostgreSQL database so in `_data.ts` I connect to the database, read the content, and store in a variable that I then use across multiple pages. Everything is working well with respect to generating HTML.

What I noticed was that `_data.ts` seems to be sourced for each page (and is running my database connection for each page). Since the data is common to all pages, I assumed `_data.ts` would only be loaded once and then the variables are made available to all page templates but that does not seem to be the case.

So I'm wondering is `_data.*` _meant_ to sourced once for _each page_ or once _per build_? For now I've solved my problem by creating a singleton in `_data.ts` but wanted to report this issue to see what you thought."
928802887,117,Always print errors with stack,fserb,06/24/2021 03:07:37 +00:00,06/27/2021 05:44:36 +00:00,06/25/2021 07:52:03 +00:00,,"This addresses bug #116
"
928801231,116,Understanding most errors is hard because of printError(),fserb,06/24/2021 03:03:46 +00:00,06/25/2021 19:09:44 +00:00,06/25/2021 19:09:44 +00:00,,"I think Lume is used by people who are somewhat familiar with Deno (at least you need to be familiar enough to create a config file and most documentation assumes one can code a bit of Javascript).

That said, I think hiding the exception stack by default is a bad idea.

When I have a problem in my config, most of the time there's no good info on `printDataError`, and I end up getting something like:

```
Error: Cannot read property 'toLowerCase' of undefined

Task completed in 0m1.283s
```

This is unexpected and not really useful since most of the time the error message (even if it had the accompanying src page file that caused it) will still not uniquely identify where the error is coming from. 

I think it's a fair effort to try to associate a particular error to a source page file (that `printDataError` does) and I think Lume should definitely keep doing this and I'll try to track why I'm not getting it on those cases: I'm not sure if it's data files or preprocessors, or a Markdown/Nunjuck plugin. This reinforces my point! I got an error and I have no clue where the error is even coming from. Did I mess up my config? Is the plugin I'm using broken? Did I forgot a field somewhere?

I know I'm able to set `{verbose: 2}`, but my point is a bit deeper than that. Deno errors are not made to be presented without the stack. They make almost as much sense as just writing ""Error"" and nothing else.

I think we should remove the `debug` option on `printError()` and always output the full exception. It's usually not that verbose (2 to 10 lines); even non ""core"" developers can understand what it is (and most people using Lume will be familiar with them); it makes the error messages meaningful; and it makes it easier for users to create issues when it comes to that.

The way it currently is, we are almost saying _""there's an error, I'll sometimes tell you what is the offending file, but in any case change something until it works""_.
"
